Year,Month,Day,Time,ARRESTAGENCY,Charge_Desc,MINUCRCODE,MINCHARGECODE,MAIN_CRIMECODE,GDISTRICT,BRICArrestCode,GREPORTING,,,,,,,,,,,,
2018,1,19,41:00.0,Boston Police Department,Violation of an Existing Restraining Order,0802,12312,,E5,08xx,687,,,,,,,,,,,,
2018,1,19,53:00.0,Boston Police Department,Violation of an Existing Restraining Order,1401,12312,,D4,14xx,627,,,,,,,,,,,,
2018,1,19,15:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,D4,Arrest,285,,,,,,,,,,,,
2018,1,19,08:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,117,,,,,,,,,,,,
2018,1,20,53:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,162,,,,,,,,,,,,
2018,1,20,40:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,614,,,,,,,,,,,,
2018,1,20,53:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,234,,,,,,,,,,,,
2018,1,20,55:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,914,,,,,,,,,,,,
2018,1,21,30:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,515,,,,,,,,,,,,
2018,1,21,13:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,A1,04xx,098,,,,,,,,,,,,
2018,1,21,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,298,,,,,,,,,,,,
2018,1,21,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,428,,,,,,,,,,,,
2018,1,21,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,824,,,,,,,,,,,,
2018,1,22,49:00.0,Boston Police Department,Assault & Battery (209A),0619,12314,,B2,06xx,296,,,,,,,,,,,,
2018,1,22,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,467,,,,,,,,,,,,
2018,1,22,09:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A1,Arrest,077,,,,,,,,,,,,
2018,1,22,50:00.0,Boston Police Department,Assault & Battery (209A),0520,12314,,A1,05RB,067,,,,,,,,,,,,
2018,1,23,34:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,270,,,,,,,,,,,,
2018,1,24,32:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,,,,,,,,,,,,,
2018,1,24,52:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E18,04xx,523,,,,,,,,,,,,
2018,1,26,06:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,118,,,,,,,,,,,,
2018,1,26,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,579,,,,,,,,,,,,
2018,1,26,46:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B2,Arrest,282,,,,,,,,,,,,
2018,1,26,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,168,,,,,,,,,,,,
2018,1,27,19:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,916,,,,,,,,,,,,
2018,1,27,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,,,,,,,,,,,,,
2018,1,27,58:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,462,,,,,,,,,,,,
2018,1,27,27:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,038,,,,,,,,,,,,
2018,1,27,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,574,,,,,,,,,,,,
2018,1,27,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,539,,,,,,,,,,,,
2018,1,27,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,711,,,,,,,,,,,,
2018,1,27,58:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,453,,,,,,,,,,,,
2018,1,27,58:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,D14,04xx,774,,,,,,,,,,,,
2018,1,28,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,796,,,,,,,,,,,,
2018,1,28,20:00.0,Boston Police Department,Assault & Battery (209A),0629,12314,,A7,06xx,029,,,,,,,,,,,,
2018,1,28,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,453,,,,,,,,,,,,
2018,1,28,47:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,311,,,,,,,,,,,,
2018,1,28,58:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,A7,04xx,007,,,,,,,,,,,,
2018,1,29,58:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,361,,,,,,,,,,,,
2018,1,29,27:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,177,,,,,,,,,,,,
2018,1,29,11:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,D14,Arrest,775,,,,,,,,,,,,
2018,1,29,58:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,428,,,,,,,,,,,,
2018,1,30,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,114,,,,,,,,,,,,
2018,1,30,32:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,356,,,,,,,,,,,,
2018,1,30,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,578,,,,,,,,,,,,
2018,1,30,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,,,,,,,,,,,,,
2018,1,30,14:00.0,Boston Police Department,Assault & Battery (209A),0629,12314,,A1,06xx,111,,,,,,,,,,,,
2018,1,30,09:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B3,Arrest,,,,,,,,,,,,,
2018,1,30,26:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,470,,,,,,,,,,,,
2018,1,30,58:00.0,Boston Police Department,Violation of an Existing Restraining Order,0510,12312,,E18,05RB,523,,,,,,,,,,,,
2018,1,31,54:00.0,Boston Police Department,Threats (209A),1401,12316,,E13,14xx,930,,,,,,,,,,,,
2018,1,31,42:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,260,,,,,,,,,,,,
2018,1,31,14:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E13,Arrest,303,,,,,,,,,,,,
2018,1,31,40:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,583,,,,,,,,,,,,
2018,1,31,59:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,300,,,,,,,,,,,,
2018,1,31,12:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,299,,,,,,,,,,,,
2018,1,31,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,023,,,,,,,,,,,,
2018,2,1,54:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,B2,04xx,,,,,,,,,,,,,
2018,2,2,56:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E18,04xx,,,,,,,,,,,,,
2018,2,2,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,912,,,,,,,,,,,,
2018,2,2,46:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E13,04xx,582,,,,,,,,,,,,
2018,2,3,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,,,,,,,,,,,,,
2018,2,3,53:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,335,,,,,,,,,,,,
2018,2,3,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,915,,,,,,,,,,,,
2018,2,3,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,306,,,,,,,,,,,,
2018,2,4,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,393,,,,,,,,,,,,
2018,2,4,11:00.0,Boston Police Department,Assault & Battery (209A),0510,12314,,A7,05RB,023,,,,,,,,,,,,
2018,2,4,18:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,170,,,,,,,,,,,,
2018,2,4,36:00.0,Boston Police Department,Threats (209A),0510,12316,,E13,05RB,574,,,,,,,,,,,,
2018,2,4,29:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,570,,,,,,,,,,,,
2018,2,4,05:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,354,,,,,,,,,,,,
2018,2,5,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,574,,,,,,,,,,,,
2018,2,5,30:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,355,,,,,,,,,,,,
2018,2,5,47:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,480,,,,,,,,,,,,
2018,2,5,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,940,,,,,,,,,,,,
2018,2,5,53:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,009,,,,,,,,,,,,
2018,2,5,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,900,,,,,,,,,,,,
2018,2,5,03:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,D14,Arrest,778,,,,,,,,,,,,
2018,2,5,40:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,181,,,,,,,,,,,,
2018,2,6,43:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,022,,,,,,,,,,,,
2018,2,6,55:00.0,Boston Police Department,Assault & Battery (209A),0404,12314,,C11,04xx,401,,,,,,,,,,,,
2018,2,6,43:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B3,Arrest,456,,,,,,,,,,,,
2018,2,6,06:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,345,,,,,,,,,,,,
2018,2,7,48:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,268,,,,,,,,,,,,
2018,2,7,34:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,437,,,,,,,,,,,,
2018,2,7,01:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B3,04xx,908,,,,,,,,,,,,
2018,2,8,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,111,,,,,,,,,,,,
2018,2,8,49:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,359,,,,,,,,,,,,
2018,2,8,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,723,,,,,,,,,,,,
2018,2,8,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,334,,,,,,,,,,,,
2018,2,8,32:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,C11,04xx,352,,,,,,,,,,,,
2018,2,9,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,793,,,,,,,,,,,,
2018,2,9,00:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B2,Arrest,182,,,,,,,,,,,,
2018,2,9,28:00.0,Boston Police Department,Violation of an Existing Restraining Order,0613,12312,,A1,06xx,112,,,,,,,,,,,,
2018,2,10,59:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,,,,,,,,,,,,,
2018,2,10,15:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,288,,,,,,,,,,,,
2018,2,10,14:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,462,,,,,,,,,,,,
2018,2,10,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,462,,,,,,,,,,,,
2018,2,10,32:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E5,Arrest,941,,,,,,,,,,,,
2018,2,11,53:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,816,,,,,,,,,,,,
2018,2,11,26:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,B3,04xx,456,,,,,,,,,,,,
2018,2,11,49:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,342,,,,,,,,,,,,
2018,2,11,34:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E18,Arrest,498,,,,,,,,,,,,
2018,2,12,26:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,,,,,,,,,,,,,
2018,2,12,23:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E18,Arrest,548,,,,,,,,,,,,
2018,2,12,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,287,,,,,,,,,,,,
2018,2,13,32:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,411,,,,,,,,,,,,
2018,2,13,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,321,,,,,,,,,,,,
2018,2,14,12:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,,,,,,,,,,,,,
2018,2,14,26:00.0,Boston Police Department,Assault & Battery (209A),0613,12314,,E18,06xx,,,,,,,,,,,,,
2018,2,14,34:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,794,,,,,,,,,,,,
2018,2,15,19:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B2,Arrest,314,,,,,,,,,,,,
2018,2,15,51:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E18,04xx,,,,,,,,,,,,,
2018,2,15,10:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,388,,,,,,,,,,,,
2018,2,15,25:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,330,,,,,,,,,,,,
2018,2,16,42:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,128,,,,,,,,,,,,
2018,2,16,03:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,519,,,,,,,,,,,,
2018,2,16,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,434,,,,,,,,,,,,
2018,2,17,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,337,,,,,,,,,,,,
2018,2,17,37:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,332,,,,,,,,,,,,
2018,2,18,55:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,B3,04xx,428,,,,,,,,,,,,
2018,2,18,24:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,457,,,,,,,,,,,,
2018,2,18,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,811,,,,,,,,,,,,
2018,2,18,13:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,057,,,,,,,,,,,,
2018,2,19,19:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A1,Arrest,076,,,,,,,,,,,,
2018,2,19,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,409,,,,,,,,,,,,
2018,2,19,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,370,,,,,,,,,,,,
2018,2,19,14:00.0,Boston Police Department,Violation of an Existing Restraining Order,0404,12312,,C11,04xx,379,,,,,,,,,,,,
2018,2,20,15:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,030,,,,,,,,,,,,
2018,2,20,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,111,,,,,,,,,,,,
2018,2,20,46:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,,,,,,,,,,,,,
2018,2,20,26:00.0,Boston Police Department,Violation of an Existing Restraining Order,2647,12312,,B2,08xx,327,,,,,,,,,,,,
2018,2,20,45:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D14,04xx,787,,,,,,,,,,,,
2018,2,20,12:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,206,,,,,,,,,,,,
2018,2,20,29:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,362,,,,,,,,,,,,
2018,2,20,03:00.0,Boston Police Department,Assault (209A),0801,12313,,C11,08xx,362,,,,,,,,,,,,
2018,2,20,08:00.0,Boston Police Department,Assault (209A),0801,12313,,D4,08xx,142,,,,,,,,,,,,
2018,2,20,36:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,023,,,,,,,,,,,,
2018,2,20,23:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,C11,04xx,462,,,,,,,,,,,,
2018,2,21,25:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,459,,,,,,,,,,,,
2018,2,21,58:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,077,,,,,,,,,,,,
2018,2,21,21:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,C11,04xx,462,,,,,,,,,,,,
2018,2,21,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,465,,,,,,,,,,,,
2018,2,21,11:00.0,Boston Police Department,Assault & Battery (209A),0619,12314,,B2,06xx,318,,,,,,,,,,,,
2018,2,22,34:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,,,,,,,,,,,,,
2018,2,22,18:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,D4,04xx,629,,,,,,,,,,,,
2018,2,22,44:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,456,,,,,,,,,,,,
2018,2,22,34:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,C6,04xx,,,,,,,,,,,,,
2018,2,23,28:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,464,,,,,,,,,,,,
2018,2,23,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,428,,,,,,,,,,,,
2018,2,23,37:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,,,,,,,,,,,,,
2018,2,23,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,822,,,,,,,,,,,,
2018,2,24,11:00.0,Boston Police Department,Assault & Battery (209A),0404,12314,,B3,04xx,433,,,,,,,,,,,,
2018,2,24,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,393,,,,,,,,,,,,
2018,2,24,59:00.0,Boston Police Department,Violation of an Existing Restraining Order,2905,12312,,E5,VAL,822,,,,,,,,,,,,
2018,2,25,53:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,B2,04xx,287,,,,,,,,,,,,
2018,2,25,53:00.0,Boston Police Department,Violation of an Existing Restraining Order,0404,12312,,A1,04xx,113,,,,,,,,,,,,
2018,2,25,04:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,049,,,,,,,,,,,,
2018,2,26,58:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,282,,,,,,,,,,,,
2018,2,27,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,492,,,,,,,,,,,,
2018,2,27,51:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B3,Arrest,426,,,,,,,,,,,,
2018,2,27,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,670,,,,,,,,,,,,
2018,2,27,59:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A7,Arrest,028,,,,,,,,,,,,
2018,2,27,49:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,D14,Arrest,808,,,,,,,,,,,,
2018,2,27,29:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,431,,,,,,,,,,,,
2018,2,27,01:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B3,Arrest,453,,,,,,,,,,,,
2018,2,28,37:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,458,,,,,,,,,,,,
2018,2,28,14:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,562,,,,,,,,,,,,
2018,3,1,52:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,012,,,,,,,,,,,,
2018,3,2,03:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,788,,,,,,,,,,,,
2018,3,2,20:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,143,,,,,,,,,,,,
2018,3,2,21:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,259,,,,,,,,,,,,
2018,3,2,53:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,,,,,,,,,,,,,
2018,3,3,02:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,443,,,,,,,,,,,,
2018,3,3,22:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,E13,04xx,642,,,,,,,,,,,,
2018,3,3,48:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,466,,,,,,,,,,,,
2018,3,3,50:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,409,,,,,,,,,,,,
2018,3,3,39:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,120,,,,,,,,,,,,
2018,3,3,33:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,C6,04xx,913,,,,,,,,,,,,
2018,3,3,13:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,484,,,,,,,,,,,,
2018,3,3,28:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,116,,,,,,,,,,,,
2018,3,4,21:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,202,,,,,,,,,,,,
2018,3,4,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,,,,,,,,,,,,,
2018,3,4,36:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,444,,,,,,,,,,,,
